urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:4.152	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.152	urn:cite:hmt:pers.pers506
urn:cts:greekLit:tlg5026.msA.hmt:4.799	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.799	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:4.169	urn:cite:hmt:pers.pers35
urn:cts:greekLit:tlg5026.msA.hmt:4.169	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:4.169	urn:cite:hmt:pers.pers507
urn:cts:greekLit:tlg5026.msA.hmt:4.172	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:4.177	urn:cite:hmt:pers.pers77
urn:cts:greekLit:tlg5026.msA.hmt:4.185	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.186	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:4.196	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.196	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.196	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.204	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.229	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.229	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:4.231	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:4.231	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.236	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.249	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:4.234	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.290	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.304	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.307	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers66
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers532
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers47
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers533
urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite:hmt:pers.pers534
urn:cts:greekLit:tlg5026.msA.hmt:4.315	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.323	urn:cite:hmt:pers.pers119
urn:cts:greekLit:tlg5026.msA.hmt:4.341	urn:cite:hmt:pers.pers119
urn:cts:greekLit:tlg5026.msA.hmt:4.341	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:4.342	urn:cite:hmt:pers.pers119
urn:cts:greekLit:tlg5026.msA.hmt:4.342	urn:cite:hmt:pers.pers244
urn:cts:greekLit:tlg5026.msA.hmt:4.342	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers89
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers89
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers445
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers535
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers445
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers536
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers537
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers538
urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite:hmt:pers.pers445
urn:cts:greekLit:tlg5026.msA.hmt:4.358	urn:cite:hmt:pers.pers89
urn:cts:greekLit:tlg5026.msA.hmt:4.370	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.370	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:4.370	urn:cite:hmt:pers.pers539
urn:cts:greekLit:tlg5026.msA.hmt:4.370	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.370	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers540
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers508
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite:hmt:pers.pers508
urn:cts:greekLit:tlg5026.msA.hmt:4.385	urn:cite:hmt:pers.pers139
urn:cts:greekLit:tlg5026.msA.hmt:4.385	urn:cite:hmt:pers.pers47
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers543
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.405	urn:cite:hmt:pers.pers543
urn:cts:greekLit:tlg5026.msA.hmt:4.415	urn:cite:hmt:pers.pers545
urn:cts:greekLit:tlg5026.msA.hmt:4.453	urn:cite:hmt:pers.pers287
urn:cts:greekLit:tlg5026.msA.hmt:4.453	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:4.453	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:4.459	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.459	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.467	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.467	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.476	urn:cite:hmt:pers.pers511
urn:cts:greekLit:tlg5026.msA.hmt:4.476	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.495	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.495	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:4.499	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers413
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers514
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers547
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers547
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers514
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers514
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers548
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers97
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:4.510	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.513	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.524	urn:cite:hmt:pers.pers515
urn:cts:greekLit:tlg5026.msA.hmt:4.524	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:4.537	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.537	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers515
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers515
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:4.552	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:4.563	urn:cite:hmt:pers.pers271
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers559
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers560
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers561
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers518
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers517
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers45
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers517
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers562
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers517
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:4.578	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:4.579	563
urn:cts:greekLit:tlg5026.msA.hmt:4.599	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.599	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.603	urn:cite:hmt:pers.pers519
urn:cts:greekLit:tlg5026.msA.hmt:4.858	urn:cite:hmt:pers.pers7
urn:cts:greekLit:tlg5026.msA.hmt:4.858	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:4.858	urn:cite:hmt:pers.pers97
urn:cts:greekLit:tlg5026.msA.hmt:4.858	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.859	urn:cite:hmt:pers.pers518
urn:cts:greekLit:tlg5026.msA.hmt:4.616	urn:cite:hmt:pers.pers270
urn:cts:greekLit:tlg5026.msA.hmt:4.616	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.619	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.621	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:4.624	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.624	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:4.626	urn:cite:hmt:pers.pers665
urn:cts:greekLit:tlg5026.msA.hmt:4.642	545
urn:cts:greekLit:tlg5026.msA.hmt:4.642	urn:cite:hmt:pers.pers163
urn:cts:greekLit:tlg5026.msA.hmt:4.642	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:4.642	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers522
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers523
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers7
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers522
urn:cts:greekLit:tlg5026.msA.hmt:4.656	urn:cite:hmt:pers.pers523
urn:cts:greekLit:tlg5026.msA.hmt:4.676	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:4.676	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:4.687	urn:cite:hmt:pers.pers524
urn:cts:greekLit:tlg5026.msA.hmt:4.691	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:4.691	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:4.691	urn:cite:hmt:pers.pers524
urn:cts:greekLit:tlg5026.msA.hmt:4.709	urn:cite:hmt:pers.pers570
urn:cts:greekLit:tlg5026.msA.hmt:4.709	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.709	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:4.712	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.742	urn:cite:hmt:pers.pers145
urn:cts:greekLit:tlg5026.msA.hmt:4.750	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.758	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.780	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:4.783	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.784	urn:cite:hmt:pers.pers163
urn:cts:greekLit:tlg5026.msA.hmt:4.784	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:4.784	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.784	urn:cite:hmt:pers.pers76
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:5.1001	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.1003	urn:cite:hmt:pers.pers106
urn:cts:greekLit:tlg5026.msA.hmt:5.1003	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1005	urn:cite:hmt:pers.pers123
urn:cts:greekLit:tlg5026.msA.hmt:5.1006	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:5.1006	urn:cite:hmt:pers.pers223
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	urn:cite:hmt:pers.pers106
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	urn:cite:hmt:pers.pers227
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:5.1012	urn:cite:hmt:pers.pers250
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	urn:cite:hmt:pers.pers47
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	urn:cite:hmt:pers.pers228
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite:hmt:pers.pers98
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite:hmt:pers.pers235
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite:hmt:pers.pers236
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite:hmt:pers.pers229
urn:cts:greekLit:tlg5026.msA.hmt:5.1018	urn:cite:hmt:pers.pers239
urn:cts:greekLit:tlg5026.msA.hmt:5.1018	urn:cite:hmt:pers.pers238
urn:cts:greekLit:tlg5026.msA.hmt:5.1018	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1020	urn:cite:hmt:pers.pers243
urn:cts:greekLit:tlg5026.msA.hmt:5.1020	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:5.1023	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1023	urn:cite:hmt:pers.pers242
urn:cts:greekLit:tlg5026.msA.hmt:5.1023	urn:cite:hmt:pers.pers245
urn:cts:greekLit:tlg5026.msA.hmt:5.6133	urn:cite:hmt:pers.pers195
urn:cts:greekLit:tlg5026.msA.hmt:5.6133	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.1032	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:5.1032	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:5.1032	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.1035	urn:cite:hmt:pers.pers158
urn:cts:greekLit:tlg5026.msA.hmt:5.1035	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers252
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers253
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers254
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	urn:cite:hmt:pers.pers255
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers3
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	urn:cite:hmt:pers.pers3
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1040	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1042	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:5.1044	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:5.1045	urn:cite:hmt:pers.pers256
urn:cts:greekLit:tlg5026.msA.hmt:5.1046	urn:cite:hmt:pers.pers259
urn:cts:greekLit:tlg5026.msA.hmt:5.1046	urn:cite:hmt:pers.pers198
urn:cts:greekLit:tlg5026.msA.hmt:5.1048	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1049	urn:cite:hmt:pers.pers178
urn:cts:greekLit:tlg5026.msA.hmt:5.1050	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:5.1052	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1052	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1053	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1054	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1056	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1060	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.1062	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:5.1062	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1062	urn:cite:hmt:pers.pers261
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:5.1065	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:5.1068	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1068	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1068	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	urn:cite:hmt:pers.pers271
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	urn:cite:hmt:pers.pers272
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:5.1070	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.1072	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1074	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1077	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.1080	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.1082	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:5.1082	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite:hmt:pers.pers246
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.2004	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers217
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers158
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers218
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:5.2007	place74
urn:cts:greekLit:tlg5026.msA.hmt:5.2007	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.2033	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.2034	urn:cite:hmt:pers.pers219
urn:cts:greekLit:tlg5026.msA.hmt:5.2034	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.2034	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.3001	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:5.3001	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.3001	urn:cite:hmt:pers.pers221
urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite:hmt:pers.pers248
urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite:hmt:pers.pers248
